PortNo,PortfolioName,PeriodEndDateType,PeriodEndDate,AccessionId,Report URL
125400,GS High Quality Floating Rate,ANNUAL,31.03.2015,119312515213457,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213457&SequenceNum=1
125400,GS High Quality Floating Rate,ANNUAL,31.03.2015,119312515213465,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213465&SequenceNum=1
125400,GS High Quality Floating Rate,ANNUAL,31.03.2015,119312515213471,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213471&SequenceNum=1
125400,GS High Quality Floating Rate,ANNUAL,31.03.2015,119312515213479,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213479&SequenceNum=1
125660,GS Short Duration TxFr,ANNUAL,31.03.2015,119312515213454,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213454&SequenceNum=1
125660,GS Short Duration TxFr,ANNUAL,31.03.2015,119312515213457,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213457&SequenceNum=1
125660,GS Short Duration TxFr,ANNUAL,31.03.2015,119312515213465,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213465&SequenceNum=1
125660,GS Short Duration TxFr,ANNUAL,31.03.2015,119312515213471,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213471&SequenceNum=1
125660,GS Short Duration TxFr,ANNUAL,31.03.2015,119312515213479,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213479&SequenceNum=1
125500,GS Government Income,ANNUAL,31.03.2015,119312515213454,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213454&SequenceNum=1
125500,GS Government Income,ANNUAL,31.03.2015,119312515213457,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213457&SequenceNum=1
125500,GS Government Income,ANNUAL,31.03.2015,119312515213465,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213465&SequenceNum=1
125500,GS Government Income,ANNUAL,31.03.2015,119312515213471,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213471&SequenceNum=1
125500,GS Government Income,ANNUAL,31.03.2015,119312515213479,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213479&SequenceNum=1
125620,GS Dynamic Municipal Income,ANNUAL,31.03.2015,119312515213454,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213454&SequenceNum=1
125620,GS Dynamic Municipal Income,ANNUAL,31.03.2015,119312515213457,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213457&SequenceNum=1
125620,GS Dynamic Municipal Income,ANNUAL,31.03.2015,119312515213465,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213465&SequenceNum=1
125620,GS Dynamic Municipal Income,ANNUAL,31.03.2015,119312515213471,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213471&SequenceNum=1
125620,GS Dynamic Municipal Income,ANNUAL,31.03.2015,119312515213479,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213479&SequenceNum=1
125450,GS Core Fixed Income,ANNUAL,31.03.2015,119312515213454,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213454&SequenceNum=1
125450,GS Core Fixed Income,ANNUAL,31.03.2015,119312515213457,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213457&SequenceNum=1
125450,GS Core Fixed Income,ANNUAL,31.03.2015,119312515213465,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213465&SequenceNum=1
125450,GS Core Fixed Income,ANNUAL,31.03.2015,119312515213471,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213471&SequenceNum=1
125450,GS Core Fixed Income,ANNUAL,31.03.2015,119312515213479,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213479&SequenceNum=1
227310,GS High Yield,ANNUAL,31.03.2015,119312515213454,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213454&SequenceNum=1
227310,GS High Yield,ANNUAL,31.03.2015,119312515213457,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213457&SequenceNum=1
227310,GS High Yield,ANNUAL,31.03.2015,119312515213465,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213465&SequenceNum=1
227310,GS High Yield,ANNUAL,31.03.2015,119312515213471,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213471&SequenceNum=1
227310,GS High Yield,ANNUAL,31.03.2015,119312515213479,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213479&SequenceNum=1
248800,GS High Yield Muni,ANNUAL,31.03.2015,119312515213454,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213454&SequenceNum=1
248800,GS High Yield Muni,ANNUAL,31.03.2015,119312515213457,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213457&SequenceNum=1
248800,GS High Yield Muni,ANNUAL,31.03.2015,119312515213465,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213465&SequenceNum=1
248800,GS High Yield Muni,ANNUAL,31.03.2015,119312515213471,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213471&SequenceNum=1
248800,GS High Yield Muni,ANNUAL,31.03.2015,119312515213479,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213479&SequenceNum=1
252090,GS Enhanced Income,ANNUAL,31.03.2015,119312515213454,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213454&SequenceNum=1
252090,GS Enhanced Income,ANNUAL,31.03.2015,119312515213457,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213457&SequenceNum=1
252090,GS Enhanced Income,ANNUAL,31.03.2015,119312515213465,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213465&SequenceNum=1
252090,GS Enhanced Income,ANNUAL,31.03.2015,119312515213471,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213471&SequenceNum=1
252090,GS Enhanced Income,ANNUAL,31.03.2015,119312515213479,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213479&SequenceNum=1
279650,GS Emerging Market Debt,ANNUAL,31.03.2015,119312515213454,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213454&SequenceNum=1
279650,GS Emerging Market Debt,ANNUAL,31.03.2015,119312515213457,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213457&SequenceNum=1
279650,GS Emerging Market Debt,ANNUAL,31.03.2015,119312515213465,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213465&SequenceNum=1
279650,GS Emerging Market Debt,ANNUAL,31.03.2015,119312515213471,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213471&SequenceNum=1
279650,GS Emerging Market Debt,ANNUAL,31.03.2015,119312515213479,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213479&SequenceNum=1
279660,GS Investment Grade Credit,ANNUAL,31.03.2015,119312515213454,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213454&SequenceNum=1
279660,GS Investment Grade Credit,ANNUAL,31.03.2015,119312515213457,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213457&SequenceNum=1
279660,GS Investment Grade Credit,ANNUAL,31.03.2015,119312515213465,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213465&SequenceNum=1
279660,GS Investment Grade Credit,ANNUAL,31.03.2015,119312515213471,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213471&SequenceNum=1
279660,GS Investment Grade Credit,ANNUAL,31.03.2015,119312515213479,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213479&SequenceNum=1
279670,GS US Mortgages,ANNUAL,31.03.2015,119312515213454,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213454&SequenceNum=1
279670,GS US Mortgages,ANNUAL,31.03.2015,119312515213457,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213457&SequenceNum=1
279670,GS US Mortgages,ANNUAL,31.03.2015,119312515213465,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213465&SequenceNum=1
279670,GS US Mortgages,ANNUAL,31.03.2015,119312515213471,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213471&SequenceNum=1
279670,GS US Mortgages,ANNUAL,31.03.2015,119312515213479,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515213479&SequenceNum=1
769121,Rochester AZ Muni,ANNUAL,31.03.2015,119312515202326,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515202326&SequenceNum=1
769122,Rochester MD Muni,ANNUAL,31.03.2015,119312515202284,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515202284&SequenceNum=1
769124,Rochester MI Muni,ANNUAL,31.03.2015,119312515202109,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515202109&SequenceNum=1
769125,Rochester MN Municipal,ANNUAL,31.03.2015,119312515202346,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515202346&SequenceNum=1
769127,Rochester OH Muni,ANNUAL,31.03.2015,119312515202094,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515202094&SequenceNum=1
776305,PIMCO Dynamic Income,ANNUAL,31.03.2015,119312515205837,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205837&SequenceNum=1
148040,PIMCO Total Return,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
148040,PIMCO Total Return,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
148320,PIMCO Long US Govt,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
148320,PIMCO Long US Govt,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
148020,PIMCO Low Duration,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
148020,PIMCO Low Duration,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
148360,PIMCO StocksPLUS,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
148360,PIMCO StocksPLUS,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
224460,PIMCO Real Return,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
224460,PIMCO Real Return,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
148400,PIMCO Total Return  III,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
148400,PIMCO Total Return  III,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
223870,PIMCO Low Duration III,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
223870,PIMCO Low Duration III,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
148090,PIMCO Foreign Bond US$Hedged,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
148090,PIMCO Foreign Bond US$Hedged,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
148100,PIMCO Global Bond UnHedged,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
148100,PIMCO Global Bond UnHedged,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
148340,PIMCO Low Duration II,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
148340,PIMCO Low Duration II,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
147990,PIMCO Money Market,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
147990,PIMCO Money Market,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
148240,PIMCO Total Return  II,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
148240,PIMCO Total Return  II,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
223880,PIMCO Moderate Duration,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
223880,PIMCO Moderate Duration,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
217190,PIMCO Global Bond US$Hedged,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
217190,PIMCO Global Bond US$Hedged,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
227990,PIMCO GNMA,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
227990,PIMCO GNMA,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
249190,PIMCO Invst Grade Corp Bd,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
249190,PIMCO Invst Grade Corp Bd,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
147960,PIMCO High Yield,ANNUAL,31.03.2015,119312515205740,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205740&SequenceNum=1
147960,PIMCO High Yield,ANNUAL,31.03.2015,119312515205831,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515205831&SequenceNum=1
267440,Dreyfus Instl Cash Advntg,ANNUAL,30.04.2015,117106115000014,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=117106115000014&SequenceNum=1
123220,Franklin Federal TxFr Income,ANNUAL,30.04.2015,35731015000008,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=35731015000008&SequenceNum=1
123710,Franklin Real Estate Sec,ANNUAL,30.04.2015,91229115000011,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=91229115000011&SequenceNum=1
123730,Franklin Flex Cap Growth,ANNUAL,30.04.2015,87262515000019,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=87262515000019&SequenceNum=1
123780,Franklin Small-Mid Cap Growth,ANNUAL,30.04.2015,87262515000019,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=87262515000019&SequenceNum=1
123760,Franklin Strategic Income,ANNUAL,30.04.2015,87262515000019,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=87262515000019&SequenceNum=1
123530,Franklin Natural Resources,ANNUAL,30.04.2015,87262515000019,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=87262515000019&SequenceNum=1
232760,Franklin Biotech Discovery,ANNUAL,30.04.2015,87262515000019,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=87262515000019&SequenceNum=1
243440,Franklin Growth Opport,ANNUAL,30.04.2015,87262515000019,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=87262515000019&SequenceNum=1
252730,Franklin Small Cap Growth,ANNUAL,30.04.2015,87262515000019,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=87262515000019&SequenceNum=1
771243,Franklin Focused Core Equity,ANNUAL,30.04.2015,87262515000019,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=87262515000019&SequenceNum=1
777643,Franklin Global Govt Bd,ANNUAL,30.04.2015,87262515000019,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=87262515000019&SequenceNum=1
137390,MFS Corporate Bond,ANNUAL,30.04.2015,119312515238238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515238238&SequenceNum=1
137560,MFS Limited Maturity,ANNUAL,30.04.2015,119312515238238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515238238&SequenceNum=1
137720,MFS Muni Ltd Maturity,ANNUAL,30.04.2015,119312515238238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515238238&SequenceNum=1
257270,MFS Total Return Bond,ANNUAL,30.04.2015,119312515238238,http://simfundfiling.com/Fundfiling/DocumentView/DocumentView.aspx?DocumentId=119312515238238&SequenceNum=1
